item_code,brand,item_name,expected_quantity,unit_cost
72357,ESTEEM 1124,ESTEEM 1124 - 6413 BOWL 2,0,125.15
72358,ESTEEM 1124,ESTEEM 1124 - 6418 TULIP SERVING DISH,0,149.5
72359,ESTEEM 1124,ESTEEM 1124 - 6419 DISH 1,0,183.37
72360,ESTEEM 1124,ESTEEM 1124 - 6423 DISH 3,0,197.0766667
72361,ESTEEM 1124,ESTEEM 1124 - 6424 DISH 4,0,149.5
72362,ESTEEM 1124,ESTEEM 1124 - 6427 FLOWER BOWL 1,0,166.39
72363,ESTEEM 1124,ESTEEM 1124 - 6428 FLOWER BOWL 2,0,168
72364,ESTEEM 1124,ESTEEM 1124 - 6429 FLOWER BOWL 3,1,90.87333333
72365,ESTEEM 1124,ESTEEM 1124 - 6430 SMALL HEART,0,53.09
72367,ESTEEM 1124,ESTEEM 1124 - 6433 BOWL 5,0,117.08
72368,ESTEEM 1124,ESTEEM 1124 - 6438 CHUTNEY BOWL 1,0,50
72369,ESTEEM 1124,ESTEEM 1124 - 6441 CHUTNEY BOWL 3,1,74.55
72370,ESTEEM 1124,ESTEEM 1124 - 6442 CHUTNEY BOWL 4,0,112.5
72371,ESTEEM 1124,ESTEEM 1124 - 6446 TINY FLOWER BOWL,0,49.73
72372,ESTEEM 1124,ESTEEM 1124 - 6447 TINY BOWL,1,43.48
72373,ESTEEM 1124,ESTEEM 1124 - 6410 RECT. PLATTER 1,0,131.04
72374,ESTEEM 1124,ESTEEM 1124 - 6448 LARGE DISH,1,265.85
72375,ESTEEM 1124,ESTEEM 1124 - 6449 PLATE,1,226.85
72376,ESTEEM 1124,ESTEEM 1124 - 6411 RECT. PLATTER 2,0,149.5
72377,ESTEEM 1124,ESTEEM 1124 - 6046 MILK BOTTLE XL,2,69.62
72378,ESTEEM 1124,ESTEEM 1124 - 6049 MILK BOTTLE S,35,37.32
72379,ESTEEM 1124,ESTEEM 1124 - 6048 MILK BOTTLE M,3,36.91
72380,ESTEEM 1124,ESTEEM 1124 - 6047 MILK BOTTLE L,6,50.13
72381,ESTEEM 1124,ESTEEM 1124 - 6071 OIL POURER,1,96.37
72382,ESTEEM 1124,ESTEEM 1124 - 6072 OIL POURER 2,15,103.55
72383,ESTEEM 1124,ESTEEM 1124 - 6073 OIL POURER 3,19,119
72384,ESTEEM 1124,ESTEEM 1124 - 6106 OIL SPRAY,0,266.68
72385,ESTEEM 1124,ESTEEM 1124 - 6107 SEASONING POT,13,228.11
72386,ESTEEM 1124,ESTEEM 1124 - 6010 HONEYCOMB GLASS BOTTLE,0,77.88
72387,ESTEEM 1124,ESTEEM 1124 - 6011 HONEYCOMB GLASS BOTTLE COL.,5,125.49
72388,ESTEEM 1124,ESTEEM 1124 - 6012 GLASS BOTTLE,0,95.19
72389,ESTEEM 1124,ESTEEM 1124 - 6013 GLASS BOTTLE COL.,14,125.49
72390,ESTEEM 1124,ESTEEM 1124 - 6020 CRUSHED GLASS BOTTLE,0,96.37
72391,ESTEEM 1124,ESTEEM 1124 - 6021 CRUSHED GLASS BOTTLE COL,10,126.67
72392,ESTEEM 1124,ESTEEM 1124 - 6022 CRUSHED W/HANDLE BOTTLE,0,149.5
72393,ESTEEM 1124,ESTEEM 1124 - 6023 CRUSHED W/HANDLE BOTTLE COL,0,150.38
72394,ESTEEM 1124,ESTEEM 1124 - 6024 FROZEN W/HANDLE BOTTLE,0,125.49
72395,ESTEEM 1124,ESTEEM 1124 - 6025 FROZEN W/HANDLE BOTTLE COL,4,150.38
72396,ESTEEM 1124,ESTEEM 1124 - 6110 STRIPES GLASS BOTTLE,0,77.88
72397,ESTEEM 1124,ESTEEM 1124 - 6111 STRIPES GLASS BOTTLE COL,7,125.49
72398,ESTEEM 1124,ESTEEM 1124 - 6063 LINES ACRY. JUG SET,0,727.415
72399,ESTEEM 1124,ESTEEM 1124 - 6064 DIAMONDS ACRY JUG SET,0,849.49
72401,ESTEEM 1124,ESTEEM 1124 - 6026 LOTUS SOUP SET,0,861.6
72402,ESTEEM 1124,ESTEEM 1124 - 6009 DECANTER W/STAND,1,774.08
72403,ESTEEM 1124,ESTEEM 1124 - 6039 GLASS CASSEROLE,1,169.96
72404,ESTEEM 1124,ESTEEM 1124 - 6088 GOLDEN CASSEROLE 1,0,262.5
72405,ESTEEM 1124,ESTEEM 1124 - 6051 FLIP GLASS BOTTLE,0,149.5
72406,ESTEEM 1124,ESTEEM 1124 - 5352 DECANTER,1,218.3
72407,ESTEEM 1124,ESTEEM 1124 - 6109 TIFFIN CARRIER,1,351.39
72408,ESTEEM 1124,ESTEEM 1124 - 6100 SQ. JAR M,8,52.84
72409,ESTEEM 1124,ESTEEM 1124 - 6101 SQ. JAR S,13,52.49
72410,ESTEEM 1124,ESTEEM 1124 - 6102 REDD JAR L,10,46.24
72411,ESTEEM 1124,ESTEEM 1124 - 6103 REDD JAR M,0,36.58
72412,ESTEEM 1124,ESTEEM 1124 - 6104 REDD JAR S,48,36.14
72413,ESTEEM 1124,ESTEEM 1124 - 6105 SPICE JAR,4,166.42
72414,ESTEEM 1124,ESTEEM 1124 - 6108 SAUCE BOTTLE,8,338.99
72415,ESTEEM 1124,ESTEEM 1124 - 6099 SQ. JAR L,13,62.4
72416,ESTEEM 1124,ESTEEM 1124 - 6043 HEX. JAR XL,11,30.76
72417,ESTEEM 1124,ESTEEM 1124 - 6069 SPICE DISPENSER S,6,36.58
72418,ESTEEM 1124,ESTEEM 1124 - 6042 HEX. JAR L,0,38.91
72419,ESTEEM 1124,ESTEEM 1124 - 6070 SPICE DISPENSER L,13,37.76
72420,ESTEEM 1124,ESTEEM 1124 - 6041 HEX. JAR M,1,52.49
72421,ESTEEM 1124,ESTEEM 1124 - 6040 HEX. JAR S,5,47.2
72422,ESTEEM 1124,ESTEEM 1124 - 6095 DOUBLE WALL MUG W/COVER,13,219.15
72423,ESTEEM 1124,ESTEEM 1124 - 6096 DOUBLE WALL MUG M,2,169.96
72424,ESTEEM 1124,ESTEEM 1124 - 6097 DOUBLE WALL MUG L,0,112.1
72425,ESTEEM 1124,ESTEEM 1124 - 5360 SWALT AND PEPPER,1,20.12
72426,ESTEEM 1124,ESTEEM 1124 - 6065 ANGRY BIRD OIL DISPENSER SMALL,5,190.72
72427,ESTEEM 1124,ESTEEM 1124 - 6066 ANGRY BIRD OIL DISPENSER LARGE,5,234.01
72428,ESTEEM 1124,ESTEEM 1124 - 6091 OVAL DISH L,0,234.01
72429,ESTEEM 1124,ESTEEM 1124 - 6094 SQ. DISH L,0,295.7
72430,ESTEEM 1124,ESTEEM 1124 - 6090 OVAL DISH M,5,140.42
72431,ESTEEM 1124,ESTEEM 1124 - 6089 OVAL DISH S,0,143.3
72432,ESTEEM 1124,ESTEEM 1124 - 6092 SQ. DISH S,0,108.56
72433,ESTEEM 1124,ESTEEM 1124 - 6055 ROUND SOAP DISPENSER,0,87.32
72434,ESTEEM 1124,ESTEEM 1124 - 6056 CRISSCROSS SOAP DISPENSER,0,67.26
72435,ESTEEM 1124,ESTEEM 1124 - 6057 CRISSCROSS SOAP DISPENSER COL.,0,80.24
72436,ESTEEM 1124,ESTEEM 1124 - 6058 LUXE SOAP DISPENSER,0,67.26
72437,ESTEEM 1124,ESTEEM 1124 - 6059 LUXE SOAP DISPENSER COL,0,80.24
72438,ESTEEM 1124,ESTEEM 1124 - 6029 3D SQ CONTAINER L,0,222.11
72440,ESTEEM 1124,ESTEEM 1124 - 6035 3D RECT CONTAINER L,0,218.3
72441,ESTEEM 1124,ESTEEM 1124 - 6037 3D RECT CONTAINER 3PAR,16,290.28
72442,ESTEEM 1124,ESTEEM 1124 - 6038 3D RECT CONTAINER 2PAR,0,253.7
72443,ESTEEM 1124,ESTEEM 1124 - 6028 3D SQ CONTAINER M,0,141.6
72444,ESTEEM 1124,ESTEEM 1124 - 6031 3D RND CONTAINER M,0,152.22
72445,ESTEEM 1124,ESTEEM 1124 - 6034 3D RECT CONTAINER M,1,164.02
72446,ESTEEM 1124,ESTEEM 1124 - 6027 3D SQ CONTAINER S,0,130.98
72447,ESTEEM 1124,ESTEEM 1124 - 6030 3D RND CONTAINER S,0,145.21
72448,ESTEEM 1124,ESTEEM 1124 - 6033 3D RECT CONTAINER S,0,126.26
72449,ESTEEM 1124,ESTEEM 1124 - 6036 3D RECT CONTAINER XL,0,279.45
72450,ESTEEM 1124,ESTEEM 1124 - 6120 OUTDOOR PLANTER,0,1500.96
72451,ESTEEM 1124,ESTEEM 1124 - 6112 VASES DIAMOND,0,252.41
72452,ESTEEM 1124,ESTEEM 1124 - 6113 VASES DOUBLEDIAMOND,0,359.1566667
72453,ESTEEM 1124,ESTEEM 1124 - 6114 STEM VASE,0,338.66
72454,ESTEEM 1124,ESTEEM 1124 - 6116 SIMPLE VASE,1,181.72
72456,ESTEEM 1124,ESTEEM 1124 - 6014 POMEGRANATE VASE,0,80.24
72457,ESTEEM 1124,ESTEEM 1124 - 6015 TULIP VASE,0,223.13
72458,ESTEEM 1124,ESTEEM 1124 - 6119 SUPER VASE 2,6,166.42
72459,ESTEEM 1124,ESTEEM 1124 - 6067 GLASS JUG STRIPES,0,97.55
72462,ESTEEM 1124,ESTEEM 1124 - 6356 BUNDT CAKE MOLD 2,4,1185.17
72463,ESTEEM 1124,ESTEEM 1124 - 6371 ROUND MOLD S 6PAR,2,215.72
72464,ESTEEM 1124,ESTEEM 1124 - 6339 6 MUFFIM MOULD,7,128.45
72465,ESTEEM 1124,ESTEEM 1124 - 6339 6 MUFFIM MOULD COL,32,118.8066667
72466,ESTEEM 1124,ESTEEM 1124 - 6340 BREAD MOULD,2,102.28
72467,ESTEEM 1124,ESTEEM 1124 - 6341 SPRING MOULD,0,82.6
72468,ESTEEM 1124,ESTEEM 1124 - 6346 COOKIE CUTTER RND,26,148.6866667
72469,ESTEEM 1124,ESTEEM 1124 - 6351 BREAD TIN 20 CM,10,93.94
72470,ESTEEM 1124,ESTEEM 1124 - 6352 GOLD TIN,0,234.71
72471,ESTEEM 1124,ESTEEM 1124 - 6354 OVAL CAKE MOLD,6,163.36
72472,ESTEEM 1124,ESTEEM 1124 - 6300 CONE STEEL GRATER,1,171.14
72473,ESTEEM 1124,ESTEEM 1124 - 6302 GRATER BOX 1,1,86.33
72474,ESTEEM 1124,ESTEEM 1124 - 6303 GRATER BOX WITH LID,0,169.96
72475,ESTEEM 1124,ESTEEM 1124 - 6304 RECT GREEN GRATER,0,108.56
72476,ESTEEM 1124,ESTEEM 1124 - 6305 RECT GRAY GRATER,1,190.72
72477,ESTEEM 1124,ESTEEM 1124 - 6342 CIRCLE BAKING MOLD,0,315.06
72478,ESTEEM 1124,ESTEEM 1124 - 6345 MINI MOULD,23,110.63
72479,ESTEEM 1124,ESTEEM 1124 - 6390 IRON WOK 1,0,649.5
72480,ESTEEM 1124,ESTEEM 1124 - 6391 IRON WOK 2,0,699.5
72481,ESTEEM 1124,ESTEEM 1124 - 6343 GARLIC PRESS,0,227.6566667
72482,ESTEEM 1124,ESTEEM 1124 - 6344 PEELER,0,199.5
72483,ESTEEM 1124,ESTEEM 1124 - 6311 GRILL SQ,14,137.89
72484,ESTEEM 1124,ESTEEM 1124 - 6312 GRILL SQ SMALL,24,148.83
72485,ESTEEM 1124,ESTEEM 1124 - 6313 GRILL SQ SMALL,9,136.71
72486,ESTEEM 1124,ESTEEM 1124 - 6394 BIG BBQ3 WITH STAND,0,4653.84
72488,ESTEEM 1124,ESTEEM 1124 - 6392 BIG BBQ1 WITH TROLLY,0,5308.82
72490,ESTEEM 1124,ESTEEM 1124 - 6372 BARBEQUE 1,7,1477.464
72491,ESTEEM 1124,ESTEEM 1124 - 6376 BARBEQUE 5,8,1584.9275
72492,ESTEEM 1124,ESTEEM 1124 - 6377 BARBEQUE 6,6,1786.26
72493,ESTEEM 1124,ESTEEM 1124 - 6378 BARBEQUE 7,1,1427.8
72494,ESTEEM 1124,ESTEEM 1124 - 6379 BARBEQUE 8,0,1740.27
72495,ESTEEM 1124,ESTEEM 1124 - 6373 BARBEQUE 2,5,1399.8975
72496,ESTEEM 1124,ESTEEM 1124 - 6374 BARBEQUE 3,4,1142.59
72497,ESTEEM 1124,ESTEEM 1124 - 6375 BARBEQUE 4,8,1122.113333
72498,ESTEEM 1124,ESTEEM 1124 - 6380 BARBEQUE SKEWERS,8,793.875
72499,ESTEEM 1124,ESTEEM 1124 - 6382 SKEWERS 2,8,449.17
72500,ESTEEM 1124,ESTEEM 1124 - 6381 SKEWRES 1,16,146.7866667
72501,ESTEEM 1124,ESTEEM 1124 - 6387 BBQ TOOL SET,2,606.66
72502,ESTEEM 1124,ESTEEM 1124 - 6388 BBQ TOOL SET ECO,18,313.5
72503,ESTEEM 1124,ESTEEM 1124 - 6330 BAMBOO SKEWERS 1,20,29.74666667
72504,ESTEEM 1124,ESTEEM 1124 - 6331 BAMBOO SKEWERS 2,29,28.96
72505,ESTEEM 1124,ESTEEM 1124 - 6332 HOT MAT 1,25,41.10666667
72506,ESTEEM 1124,ESTEEM 1124 - 6347 ALUMINIUM MOULD 1,14,135.63
72507,ESTEEM 1124,ESTEEM 1124 - 6348 ALUMINIUM MOULD 2,25,186.9466667
72508,ESTEEM 1124,ESTEEM 1124 - 6349 ALUMINIUM MOULD 3,18,253.11
72509,ESTEEM 1124,ESTEEM 1124 - 6350 ALUMINIUM MOULD 4,17,339.7
72510,ESTEEM 1124,ESTEEM 1124 - 6221 COMMODITY SHELF,11,219.6466667
72511,ESTEEM 1124,ESTEEM 1124 - 6224 BASKET,0,597.5
72513,ESTEEM 1124,ESTEEM 1124 - 6226 METAL ORGANISERS BASKETS M,0,497.5
72514,ESTEEM 1124,ESTEEM 1124 - 6227 METAL ORGANISERS BASKETS L,0,497.5
72515,ESTEEM 1124,ESTEEM 1124 - 6255 BASKET,0,349.5
72516,ESTEEM 1124,ESTEEM 1124 - 6222 FOLABLE STOOL S,9,430.47
72517,ESTEEM 1124,ESTEEM 1124 - 6223 FOLABLE STOOL L,1,533.6366667
72518,ESTEEM 1124,ESTEEM 1124 - 6384 BBQ CLEANING BRUSH,11,67.34
72519,ESTEEM 1124,ESTEEM 1124 - 6385 BBQ CLEANING BRUSH S,12,54.19
72520,ESTEEM 1124,ESTEEM 1124 - 6386 BBQ CLEANING BRUSH HANDLE,9,68.52
72521,ESTEEM 1124,ESTEEM 1124 - 6359 WIDE SPATULA,25,157.46
72522,ESTEEM 1124,ESTEEM 1124 - 6360 WIDE SILICON BRUSH,35,120.38
72523,ESTEEM 1124,ESTEEM 1124 - 6361 SPATULA,20,81.33333333
72524,ESTEEM 1124,ESTEEM 1124 - 6362 BRUSH,23,81.33333333
72525,ESTEEM 1124,ESTEEM 1124 - 6238 BOTTLE BRUSH 1,4,32.33333333
72526,ESTEEM 1124,ESTEEM 1124 - 6239 BOTTLE BRUSH 2,2,63.8
72527,ESTEEM 1124,ESTEEM 1124 - 6395 BLOWER,4,480.66
72535,N.M,N.M JOLLY IRON TAWA 10,0,243
72538,TRAMONTINA,TMT 98050000 TRIPLY CLAS AEION 20CM FRYPAN W/LID,2,1521.86
72544,MACCLITE,MAC BS IB TRIUMPH TAWA 32CM,1,1743.58
72547,MACCLITE,MAC TRIUMPH FRYING PAN 28CM GLASS LID,0,1743.58
72549,MACCLITE,MAC BS KADIA 26CM W/LID,1,1798.59
72550,MACCLITE,MAC BS TRIUMPH HEXA APPE PAN 18 CAV,1,1688.58
72551,MACCLITE,MAC BS GRILL PAN 26CM,0,1853.59
72552,BERGNER,BERGNER 33963 BG HITECH TAWA 28CM,5,2374.013333
72553,BERGNER,BERGNER 6406 MULTI CASSEROLE & FRYPAN 18CM,0,3379.47
72554,BERGNER,BERGNER 34450 ODIN CASSEROLE W/LID 24CM,1,2407.5
72557,BERGNER,BERGNER 6552 SLEEK NOIR ROTI TAWA 26CM,0,848.595
72559,BERGNER,BERGNER 1627 ARGENT TRIPLY MILKPAN 14CM,2,1141.755
72561,BERGNER,BERGNER 6198 NATURALLY FLAT DOSA TAWA 26CM,1,966.1
72563,BERGNER,BERGNER 6193 NATURALLY CERAMIC FRYPAN 20CM,0,887.72
72568,CELLO,CELLO DURO HOTSTYLE FLASK 600,2,674.75
72569,CELLO,CELLO DURO HOTSTYLE FLASK 900,2,771.2366667
72570,CELLO,CELLO DURO HOTSTYLE FLASK 1200,2,837.855
72571,CELLO,CELLO DURO AMAZE FLASK 850,0,675.23
72572,CELLO,CELLO MILITARY FLASK 550ML,0,686.71
72573,CELLO,CELLO MILITARY FLASK 900ML,0,799.36
72574,CELLO,CELLO DEEZEE FLORA FLASK 750,3,733.2166667
72575,CELLO,CELLO DURA FLIP SS FLASK 750ML,2,730.45
72576,CELLO,CELLO DURA FLIP SS FLASK 1000ML,2,835.56
72577,CELLO,CELLO DURA FLIP SS FLASK 1500ML,0,1224.57
72578,CELLO,CELLO DURA SWIFT SS BOTTLE  1800ML,2,1386.105
72579,CELLO,CELLO DURO TOP FLASK 500ML,2,507.2033333
72580,CELLO,CELLO DURO TOP FLASK 750ML,2,671.36
72581,CELLO,CELLO DURO POT FLASK 1100ML,0,937.79
72582,CELLO,CELLO DURO POT FLASK 600ML,0,731.03
72583,CELLO,CELLO DURO POT FLASK 800ML,0,856.41
72584,CELLO,CELLO FABINA CASSEROLE 1500,5,294.14
72585,CELLO,CELLO FABINA CASSEROLE 2500,4,465.46
72586,CELLO,CELLO VELVETTO CASSEROLE 1500ML,2,471.76
72587,CELLO,CELLO VELVETTO CASSEROLE 2000,3,503.8733333
72588,CELLO,CELLO VELVETTO CASSEROLE 2500ML,6,583.24
72589,CELLO,CELLO QUICK LUNCH BOX,0,226.12
72590,CELLO,CELLO BRUNCH LUNCH BOX,0,315.25
72591,CELLO,CELLO MF BLAZE LUNCH BOX,0,517.64
72592,CELLO,CELLO CAMOTREAT LUNCH BOX,0,729.995
72593,CELLO,CELLO MF GLORY LUNCH BOX,3,578.61
72594,CELLO,CELLO AURUM CASSEROLE 1500ML,5,376.645
72595,CELLO,CELLO AURUM SET 2PCS,0,515.44
72596,CELLO,CELLO AURUM SET 3PCS,0,980.8733333
72597,CELLO,CELLO GOLD CRUST CASSEROLE 1500ML,3,313.035
72598,CELLO,CELLO GOLD CRUST CASSEROLE 2500ML,4,473.8466667
72599,CELLO,CELLO GOLD CRUST SET 3PCS,0,677.08
72600,CELLO,CELLO RADIANT CASSEROLE 1500ML,0,365.21
72602,CELLO,CELLO RIPPLE 1500ML CASSEROLE,0,292.88
72603,CELLO,CELLO RIPPLE 2000ML CASSEROLE,0,411.29
72604,CELLO,CELLO WOW FOODIE FOOD STORAGE BIG,0,303.64
72605,CELLO,CELLO WOW FOODIE FOOD STORAGE SMALL,0,236.2033333
72606,CELLO,CELLO BITE BUDDY LUNCH BOX LUNCH BOX,0,280.285
72607,CELLO,CELLO WICKER TWIN FOOD STORAGE,0,688.96
72608,CELLO,CELLO RIPPLE SET 3PCS,0,640.555
72609,CELLO,CELLO LINO BUCKET HOUSEWARE 20 CLEAR,4,216.9425
72610,CELLO,CELLO LINO MUG HOUSEWARE 1LTR CLEAR,0,33.34
72611,CELLO,CELLO SICILY FLASK 1000ML,0,77.475
72612,CELLO,CELLO RIVIERA FLASK 1000ML,0,69.02333333
72613,CELLO,CELLO PURO ASPIRE FLASK 600,0,106.7
72615,CELLO,CELLO PURO KIDS KIDS BOTTLE 400,0,89.02
72616,CELLO,CELLO PURO KIDS KIDS BOTTLE 600,0,101.225
72617,CELLO,CELLO PURO KIDS KIDS BOTTLE 900,0,112.18
72619,CELLO,CELLO PURO JUNIOR KIDS BOTTLE 600,0,98.77
72620,CELLO,CELLO PURO JUNIOR KIDS BOTTLE 900,0,109.13
72621,CELLO,CELLO PURO POP FLASK 600,0,106.7
72622,CELLO,CELLO PURO POP FLASK 900,0,117.67
72623,CELLO,CELLO PURO CROM X FLASK 600,0,128.64
72624,CELLO,CELLO PURO CROM X FLASK 900,0,145.11
72625,CELLO,CELLO PURO FIRST FLASK 400,0,82.51
72626,CELLO,CELLO FRIDGE DOOR CANISTER CONTAINER 300ML 3PCS,1,137.18
72627,CELLO,CELLO STACK LOCK CONTAINER 450ML 2PCS,4,164.01
72628,CELLO,CELLO STACK LOCK CONTAINER 900ML 2PCS,5,219.815
72629,CELLO,CELLO STACK LOCK CONTAINER 1300ML 2PCS,6,237.17
72630,CELLO,CELLO MODU STACK CONTAINER 3500ML,6,188.325
72631,CELLO,CELLO PURO STEEL X ARC STEEL BOTTLE 600,0,301.8
72632,CELLO,CELLO PURO STEEL X ARC STEEL BOTTLE 900,3,341.43
72633,CELLO,CELLO PURO STEEL X QUICK FLIP STEEL BOTTLE 700,0,211.56
72634,CELLO,CELLO PURO STEEL X BENZ STEEL BOTTLE 600,0,311.775
72635,CELLO,CELLO FREDDO LUNCH CARRIER 4,0,2538.765
72636,CELLO,CELLO EXCELSIOR LUNCH CARRIER LUNCH CARRIER,0,1980.92
72637,CELLO,CELLO STYLUS FLASK 1500,0,362.165
72638,CELLO,CELLO STYLUS SET 3PCS,0,798.71
72639,CELLO,CELLO JEWEL CASSEROLE 1500ML,0,405.27
72640,CELLO,CELLO JEWEL SET 3PCS,0,1083.345
72641,CELLO,CELLO MF FAB LUNCH LUNCH BOX,0,534.74
72642,CELLO,CELLO MF ALFA LUNCH BOX LUNCH BOX,1,822.49
72643,CELLO,CELLO BRUNCH DELUXE LUNCH BOX,0,420.08
72645,CELLO,CELLO RAGA COPPER BOTTLE COPPER BOTTLE 1000ML,0,792
72646,CELLO,CELLO GEM BOTTLE FLASK 1000,3,284.505
72647,CELLO,CELLO VERTEX BOTTLE FLASK 1000,0,213
72648,CELLO,CELLO DURO APEX FLASK 900,0,765.1166667
72649,CELLO,CELLO DUKE KIDS BOTTLE 400,2,604.1033333
72650,CELLO,CELLO BLISS KIDS BOTTLE 300,1,572.835
72651,CELLO,CELLO BLISS KIDS BOTTLE 400,2,612.105
72652,CELLO,CELLO GLITZ KIDS BOTTLE 300,3,532.49
72653,CELLO,CELLO SPIDEY KIDS BOTTLE 700,2,636.785
72654,CELLO,CELLO SS QUENCH STEEL BOTTLE 900,0,779.35
72655,CELLO,CELLO KAYA COPPER BOTTLE 1000ML,0,913.94
72656,CELLO,CELLO NEER CLASSIC COPPER BOTTLE,0,499.255
72658,DANKOTUWA,DW 3688 DARK BLUE MUG,3,184.8
72659,N.M,N.M SS ZARA KADI HANDLE 18,4,106.2
72660,N.M,N.M SS ZARA - BLUE/BLACK HANDLE - 14,3,123.9
72661,N.M,N.M ELEPHANT SS SOUP STRAINER 4,0,100.8
72665,N.M,N.M MAZDA SS COFFEE WARMER - HAMMER 1,0,168.5333333
72666,N.M,N.M MAZDA SS COFFEE WARMER - HAMMER 2,0,228
72667,N.M,N.M MAZDA SS COFFEE WARMER - HAMMER 3,0,285.7
72668,N.M,N.M LAXMI TONG GRIP,9,79.43
72669,N.M,N.M MINI CHOPPER - U-012,0,42.66
72670,N.M,N.M TORAL MATKA RING 1,0,140.4
72672,N.M,N.M NATRAJ LEMON SQUEEZER GRIP,0,161.46
72674,N.M,N.M SS SPOON HOLDER 1,0,65
72675,N.M,N.M SS SPOON HOLDER 2,0,70.2
72676,N.M,N.M SS SPOON HOLDER 3,0,75.4
72677,N.M,N.M SS SPOON HOLDER 4,0,83.7
72679,N.M,N.M SS SPOON HOLDER 6,0,183.6
72680,N.M,N.M SS CHOMUKHA 3,0,48.6
72687,N.M,N.M EX PREMIUM MINI SAUCE PAN 1,0,167.4
72691,N.M,N.M EX PREMIUM ROUND VEG BASKET MED,0,1268.99
72692,N.M,N.M EX PREMIUM ROUND VEG BASKET LARGE,0,1403.99
72693,N.M,N.M WHITE VAGARIA 9,0,140.4
72695,N.M,N.M ORBIT SS BASKET W/LID 11,0,906.65
72696,CELLO,CELLO CHERISH HOT POT 1000ML,4,199.055
72697,MONTAVO,MONTAVO MAGNA BABY SPOON 6PCS SET,0,331.17
72704,CARTINI,CARTINI 4531 COOKS CHEF KNIFE,1,291.4033333
72706,CELLO,CELLO BELLA HOT POT 1500ML,0,618.2366667
72707,CELLO,CELLO BELLA SS HOT POT 2000ML,0,769.83
72708,CELLO,CELLO BELLA HOT POT 2500ML,0,795.83
72709,CELLO,CELLO BELLA HOT POT 3200ML,0,1002.5
72710,CELLO,CELLO BELLA HOT POT 5000ML,0,1279.36
72711,CELLO,CELLO MAXIMA CASSEROLE 2000ML,3,636.56
72712,CELLO,CELLO MAXIMA CASSEROLE 3200ML,1,854.9033333
72713,CELLO,CELLO MAXIMA CASSEROLE 5000ML,0,1278.22
72714,STAHL,STAHL 6726 ARTISAN HYBRID DEEP FRYPAN 26CM,0,2440.12
72715,SERVEWELL,SERVEWELL S024 GOLD DINNER PLATE 6PCS SET,0,1093.735
72716,SERVEWELL,SERVEWELL ROUND DINNER PLATE 6PCS SET,0,936.385
72717,SERVEWELL,SERVEWELL URMI DINNER PLATE 6PCS SET,0,1046.76
72718,SERVEWELL,SERVEWELL ROUND SMALL PLATE 6PCS SET,0,578.275
72719,SERVEWELL,SERVEWELL ROUND SERVING BOWL 7.5INCH,0,147.2
72720,SERVEWELL,SERVEWELL ROUND SERVING BOWL 10INCH,0,217.6
72722,SERVEWELL,SERVEWELL CATE PLATTER 28CM ASSO,0,189.71
72723,SERVEWELL,SERVEWELL FISH PLATTER 40.5X18.5CM ASSO,0,348.8
72725,OBSESSION,OB BRUCE DOORMAT 60X90,0,1427.25
72726,OBSESSION,OB KAYO DOORMAT 51X99,0,1265
72727,OBSESSION,OB ORGANIZER SOPHIA 4PC SET 1507,0,2612.5
72728,OBSESSION,OB KITCHENWARE ICON 4PCS SET,0,557.6966667
72729,OBSESSION,OB ANTI SLIP MAT RIO 45X500,0,914.47
72730,OBSESSION,OB ANTI SLIP MAT RIO 60X150,0,410.04
72731,LAOPALA,LAOPALA CLASSIQUE BREAKFAST 2PCS SET,3,207.9
72732,LAOPALA,LAOPALA CLASSIQUE SWEET BOWL 2PCS SET,2,118.8
72745,BERGNER,BERGNER 1889 SILICON GASKET 5L,2,181.35
72746,BERGNER,BERGNER 1887 SILICON GASKET 2L,0,149.4
72747,BERGNER,BERGNER 1886 SILICON GASKET 1.5L,0,143.4
72748,OCEAN,OCEAN PAVILION RADIANT DOUBLE ROCK 350ML,3,973.77
72749,OCEAN,OCEAN PAVILION RADIANT HI BALL 350ML,1,963.38
72750,OCEAN,OCEAN PAVILION DAZZLE DOUBLE ROCK 350ML,4,963.38
72751,OCEAN,OCEAN PAVILION DAZZLE HI BALL 350ML,3,963.375
72752,OCEAN,OCEAN ALLURE BORDEAUX 620ML,1,1229.736667
72753,OCEAN,OCEAN ALLURE SPARKLING 215ML,0,1116.165
72754,OCEAN,OCEAN ALLURE UNIVERSAL 425ML,0,1104.403333
72755,LAOPALA,LAOPALA CLASSIQUE SERVING BOWL LARGE,0,249.6
72756,LAOPALA,LAOPALA GLORIA COFFEE CUP & SAUCER 12PCS SET,3,392.695
72757,LAOPALA,LAOPALA CLASSIQUE SOUP BOWL PLAIN,0,307.22
72758,YERA,YERA B6DF GLORIA BOWL 6PCS,0,121.6
72760,YERA,YERA B35FL POLO,0,143.96
72765,RAJDEEP,RAJDEEP SS HOT POT 20000ML,0,2939.46
72766,RAJDEEP,RAJDEEP SS HOT POT 30000ML,0,5879.4
72767,RAJDEEP,RAJDEEP 4DOZ COLOUR MUG,0,17.92
72770,N.M,N.M ELEPHANT-SS-SOUP STRAINER - 9,0,248.4
72771,N.M,N.M TABLE RING - BUSH - 1,0,83.2
72772,N.M,N.M TABLE RING - BUSH - 2,0,85
72773,N.M,N.M TABLE RING - BUSH - 3,0,97.2
72774,N.M,N.M W H - MESHER - 3,5,100.25
