item_code,barcode,brand,item_name,expected_quantity,unit_cost
60555,60555105191,ESTEEM,ESTEEM V4085 SS BOTTLE SHAKER S,0,165.2
60555,60555110191,ESTEEM,ESTEEM V4085 SS BOTTLE SHAKER S,0,124.32
60556,60556105191,ESTEEM,ESTEEM V4086 SS BOTTLE NEW L,0,185.26
60557,60557105191,ESTEEM,ESTEEM V4087 SS BOTTLE NEW S,0,165.2
60558,60558105191,ESTEEM,ESTEEM V4090 SS FLASK MILK S,0,224.2
60558,60558110191,ESTEEM,ESTEEM V4090 SS FLASK MILK S,0,196
60559,60559105191,ESTEEM,ESTEEM V4092 SS FLASK MILK L,0,263.14
60560,60560105191,ESTEEM,ESTEEM V4093 SS FLASK CYLINDER,0,204.14
60560,60560110191,ESTEEM,ESTEEM V4093 SS FLASK CYLINDER,0,178.08
60561,60561105191,ESTEEM,ESTEEM V4094 SS FLASK CYLINDER TALL,0,263.14
60562,60562105191,ESTEEM,ESTEEM V4095 SS FLASK SOUP,0,263.14
60562,60562110191,ESTEEM,ESTEEM V4095 SS FLASK SOUP,0,231.84
60563,60563105191,ESTEEM,ESTEEM V4096 NS LOAF PAN HEAVY,0,108.56
60564,60564105191,ESTEEM,ESTEEM V4097 NS LOAF PAN S,0,89.68
60564,60564111201,ESTEEM,ESTEEM V4097 NS LOAF PAN S,0,83
60565,60565105191,ESTEEM,ESTEEM V4098 NS LOAF PAN L,0,114.46
60566,60566105191,ESTEEM,ESTEEM V4099 NS MUFFIN MOULD 6PC,0,76.7
60566,60566111201,ESTEEM,ESTEEM V4099 NS MUFFIN MOULD 6PC,0,81
60567,60567105191,ESTEEM,ESTEEM V4100 PASTRY SET 8PC,0,89.68
60568,60568105191,ESTEEM,ESTEEM V4102 MEASURING SPOON SET,0,99.12
60569,60569105191,ESTEEM,ESTEEM V4103 MEASURING SPOON SET,0,128.62
60570,60570105191,ESTEEM,ESTEEM V4104 MEASURING SPOON SET,0,89.68
60571,60571105191,ESTEEM,ESTEEM V4105 SS MEASURING SPOON SET,0,95.58
60572,60572105191,ESTEEM,ESTEEM 6126 ALU RND SPRING MOULD S,0,71.98
60572,60572111201,ESTEEM,ESTEEM 6126 ALU RND SPRING MOULD S,18,75.5
60572,60572111202,ESTEEM,ESTEEM 6126 ALU RND SPRING MOULD S,0,114.01
60573,60573105191,ESTEEM,ESTEEM V4106 NS RND SPRING MOULD M,0,95.58
60573,60573111201,ESTEEM,ESTEEM V4106 NS RND SPRING MOULD M,50,105.71
60574,60574105191,ESTEEM,ESTEEM V4106 NS RND SPRING MOULD L,0,129.8
60574,60574111201,ESTEEM,ESTEEM V4106 NS RND SPRING MOULD L,42,120.81
60575,60575105191,ESTEEM,ESTEEM V4107 NS RND SPRING MOULD XS,0,95.58
60576,60576105191,ESTEEM,ESTEEM V4108 NS MUFFIN MOULD 12PC,0,116.82
60576,60576111201,ESTEEM,ESTEEM V4108 NS MUFFIN MOULD 12PC,0,126.01
60577,60577105191,ESTEEM,ESTEEM V4109 SPATULA BRUSH SET,0,75.52
60577,60577111201,ESTEEM,ESTEEM V4109 SPATULA BRUSH SET,0,75
60578,60578105191,ESTEEM,ESTEEM V4110 SILLICON SPATULA,0,35.4
60579,60579105191,ESTEEM,ESTEEM V4111 SILLICON PASTRY BRUSH,0,34.22
60580,60580105191,ESTEEM,ESTEEM V4112 IRON WOK 30CM,0,416.54
60581,60581105191,ESTEEM,ESTEEM V4113 IRON WOK 32CM,0,435.42
60582,60582105191,ESTEEM,ESTEEM V4114 PLASTIC CLIP SET,0,148.68
60583,60583105191,ESTEEM,ESTEEM V4115 PLASTIC CLIP SET,0,75.52
60584,60584105191,ESTEEM,ESTEEM V4116 PLASTIC CLIP SET,0,79.06
60585,60585105191,ESTEEM,ESTEEM V4117 COFFEE MUG GRANITY,0,22.4
60586,60586105191,ESTEEM,ESTEEM V4118 COFFEE MUG KNIT S,0,30.24
60587,60587105191,ESTEEM,ESTEEM V4119 COFFEE MUG KNIT L,0,33.6
60588,60588105191,ESTEEM,ESTEEM V4120 COFFEE MUG DOTTED,0,38.08
60589,60589105191,ESTEEM,ESTEEM V4121 COFFEE MUG HEARTS,0,38.08
60590,60590105191,ESTEEM,ESTEEM V4122 COFFEE MUG FLORAL,0,33.6
60591,60591105191,ESTEEM,ESTEEM V4123 COFFEE MUG JALI,0,38.08
60592,60592105191,ESTEEM,ESTEEM V4124 COFFEE MUG CRACKLE,0,38.08
60593,60593105191,ESTEEM,ESTEEM V4125 COFFEE MUG DIAMONDS,0,38.08
60594,60594105191,ESTEEM,ESTEEM V4126 COFFEE MUG BARBER,0,32.48
60595,60595105191,ESTEEM,ESTEEM V4127 COFFEE MUG STOUT FLORAL,0,39.2
60596,60596105191,ESTEEM,ESTEEM V4128 NOODLE BOWL LEAVES,0,47.04
60597,60597105191,ESTEEM,ESTEEM V4129 NOODLE BOWL DBL CLR,0,56
60598,60598105191,ESTEEM,ESTEEM V4130 CERAMIC BOWL POPCORN,0,47.04
60599,60599105191,ESTEEM,ESTEEM V4131 CERAMIC BOWL DECO,0,47.04
60601,60601105191,ESTEEM,ESTEEM V4134 STONEWARE 16PC DINNER SET BLUE,0,752.64
60602,60602105191,ESTEEM,ESTEEM V4135 STONEWARE 16PC DINNER SET PINK,0,752.64
60603,60603105191,ESTEEM,ESTEEM V4136 STONEWARE 16PC DINNER SET L.BLUW,0,752.64
60604,60604105191,ESTEEM,ESTEEM V4146 CERAMIC COFFEE MUG 6PC DIAMONDS,0,357.3
60605,60605105191,ESTEEM,ESTEEM V4147 CERAMIC COFFEE MUG 6PC STRAITS,0,357.3
60606,60606105191,ESTEEM,ESTEEM V4148 CERAMIC COFFEE MUG 6PC JALI,0,357.3
60607,60607105191,ESTEEM,ESTEEM V4149 CERAMIC COFFEE MUG 6PC SHELL,0,357.28
60608,60608105191,ESTEEM,ESTEEM V4151 TABLE MAT CHECKERS,0,276.12
60609,60609105191,ESTEEM,ESTEEM V4152 TABLE MAT MINDTRICKS,0,276.12
60610,60610105191,ESTEEM,ESTEEM V4153 TABLE MAT BASKETWEAVE,0,261.96
60611,60611105191,ESTEEM,ESTEEM V4154 TABLE MAT LEAVES,0,276.12
60611,60611107231,ESTEEM,ESTEEM V4154 TABLE MAT LEAVES,0,88.5
60612,60612105191,ESTEEM,ESTEEM V4155 FLOOR MAT CLOTH 40X60,0,40.12
60613,60613105191,ESTEEM,ESTEEM V4156 FLOOR MAT CLOTH 38X58 DLX,0,49.56
60614,60614105191,ESTEEM,ESTEEM V4157 FLOOR MAT FELT 38X58,0,151.04
60615,60615105191,ESTEEM,ESTEEM V4158 FLOOR MAT FELT 38X58 LUX,0,207.68
60616,60616105191,ESTEEM,ESTEEM V4159 FLOOR MAT DUSTPROOF 38X58 DLX,0,151.04
60617,60617105191,ESTEEM,ESTEEM V4160 FLOOR MAT DUSTPROOF 45X75 DLX,0,230.1
60618,60618105191,ESTEEM,ESTEEM V4161 FLOOR MAT DUSTPROOF 38X58,0,83.78
60619,60619105191,ESTEEM,ESTEEM V4162 FLOOR MAT DUSTPROOF 45X75,0,128.62
60620,60620105191,ESTEEM,ESTEEM V4163 FLOOR MAT SHAGGY 38X58,0,132.16
60621,60621105191,ESTEEM,ESTEEM V4164 PLASTIC STORAGE BOX 35L SOLID,0,554.6
60621,60621110191,ESTEEM,ESTEEM V4164 PLASTIC STORAGE BOX 35L SOLID,0,546.34
60621,60621112201,ESTEEM,ESTEEM V4164 PLASTIC STORAGE BOX 35L SOLID,0,625
60622,60622105191,ESTEEM,ESTEEM V4165 PLASTIC STORAGE BOX 50L SOLID,0,633.66
60623,60623105191,ESTEEM,ESTEEM V4166 PLASTIC STORAGE BOX 80L SOLID,0,792.96
60623,60623110191,ESTEEM,ESTEEM V4166 PLASTIC STORAGE BOX 80L SOLID,0,771.72
60624,60624105191,ESTEEM,ESTEEM V4167 PLASTIC STORAGE BOX 100L SOLID,0,951.08
60624,60624110191,ESTEEM,ESTEEM V4167 PLASTIC STORAGE BOX 100L SOLID,0,902.7
60624,60624112201,ESTEEM,ESTEEM V4167 PLASTIC STORAGE BOX 100L SOLID,0,1124.99
60625,60625105191,ESTEEM,ESTEEM V4168 PLASTIC STORAGE BOX 30L TRANS,0,435.42
60626,60626105191,ESTEEM,ESTEEM V4169 PLASTIC STORAGE BOX 45L TRANS,0,515.66
60627,60627105191,ESTEEM,ESTEEM V4170 PLASTIC STORAGE BOX 60L TRANS,0,653.72
60628,60628105191,ESTEEM,ESTEEM V4171 PLASTIC STORAGE BOX 90L TRANS,0,831.9
60629,60629105191,ESTEEM,ESTEEM V4172 PLASTIC STOOL SQUARE,0,306.8
60630,60630105191,ESTEEM,ESTEEM V4173 PLASTIC STOOL ROUND,0,306.8
60631,60631105191,ESTEEM,ESTEEM V4174 PLASTIC LAUNDRY BASKET,0,317.42
60632,60632105191,ESTEEM,ESTEEM V4175 PLASTIC DUSTBIN LUX,0,416.54
60632,60632110191,ESTEEM,ESTEEM V4175 PLASTIC DUSTBIN LUX,0,396.48
60633,60633105191,ESTEEM,ESTEEM V4176 PLASTIC DUSTBIN DLX,0,267.86
60634,60634105191,ESTEEM,ESTEEM V4177 PLASTIC ORGANIZER BASKET S,0,43.66
60635,60635105191,ESTEEM,ESTEEM V4178 PLASTIC ORGANIZER BASKET M,0,69.62
60636,60636105191,ESTEEM,ESTEEM V4179 PLASTIC ORGANIZER BASKET L,0,119.18
60638,60638105191,ESTEEM,ESTEEM V4181 WOOD SERVER SET,0,79.06
60639,60639105191,ESTEEM,ESTEEM V4182 WOOD HEAT PAD,0,21.24
60640,60640105191,ESTEEM,ESTEEM V4183 WOOD CHOPPING BOARD S,0,144.48
60641,60641105191,ESTEEM,ESTEEM V4184 WOOD CHOPPING BOARD L,0,169.12
60642,60642105191,ESTEEM,ESTEEM V4185 RUBBER WOOD CHOP BOARD S,0,144.48
60643,60643105191,ESTEEM,ESTEEM V4186 RUBBER WOOD CHOP BOARD L,0,193.76
60644,60644105191,ESTEEM,ESTEEM V4187A GLASS LUNCHBOX S,0,125.08
60645,60645105191,ESTEEM,ESTEEM V4188 GLASS LUNCHBOX M,0,158.12
60646,60646105191,ESTEEM,ESTEEM V4189 GLASS LUNCHBOX L,0,218.3
60647,60647105191,ESTEEM,ESTEEM V4190 SS LUNCBOX S,0,324.5
60648,60648105191,ESTEEM,ESTEEM V4191 SS LUNCBOX M,0,335.12
60649,60649105191,ESTEEM,ESTEEM V4192 SS LUNCBOX L,0,551.06
60650,60650105191,ESTEEM,ESTEEM V4195 SS WOK,0,1129.26
60651,60651105191,ESTEEM,ESTEEM V4200 CERAMIC BOWL 5IN,0,85.12
60651,60651606191,ESTEEM,ESTEEM V4200 CERAMIC BOWL 5IN,0,90
60653,60653105191,ESTEEM,ESTEEM V4202 CERAMIC BOWL3PC SET CLR,0,225.12
60654,60654105191,ESTEEM,ESTEEM V4203 CERAMIC BOWL 3PC SET REG,0,250.9625
60654,606541107211,ESTEEM,ESTEEM V4203 CERAMIC BOWL 3PC SET REG,0,382.25
60655,60655105191,ESTEEM,ESTEEM V4204 ART FLOWER W/POT PASTEL,0,139.24
60655,60655110201,ESTEEM,ESTEEM V4204 ART FLOWER W/POT PASTEL,0,225
60656,60656105191,ESTEEM,ESTEEM V4205 ART FLOWER W/POT PASTEL,0,139.24
60656,60656110201,ESTEEM,ESTEEM V4205 ART FLOWER W/POT PASTEL,0,225
60657,60657105191,ESTEEM,ESTEEM V4206 ART FLOWER W/POT WAVY,0,158.12
60657,60657110201,ESTEEM,ESTEEM V4206 ART FLOWER W/POT WAVY,0,297.5
60658,60658105191,ESTEEM,ESTEEM V4207 ART FLOWER W/POT BOHO RND,0,207.68
60659,60659105191,ESTEEM,ESTEEM V4208 ART FLOWER W/POT GREY RECT,0,213.58
60660,60660105191,ESTEEM,ESTEEM V4209 ART FLOWER W/POT GREY RND,0,221.84
60661,60661105191,ESTEEM,ESTEEM V4210 ART FLOWER W/POT W/STAND BLACK,0,218.3
60661,60661110201,ESTEEM,ESTEEM V4210 ART FLOWER W/POT W/STAND BLACK,0,447.5
60662,60662105191,ESTEEM,ESTEEM V4211 ART FLOWER W/POT W/STAND WHITE,0,297.36
60662,60662110201,ESTEEM,ESTEEM V4211 ART FLOWER W/POT W/STAND WHITE,0,475
60663,60663105191,ESTEEM,ESTEEM V4212 ART FLOWER W/POT WHITE,0,134.52
60664,60664105191,ESTEEM,ESTEEM V4213 ART FLOWER W/POT GROW,0,148.68
60665,60665105191,ESTEEM,ESTEEM V4214 ART FLOWER W/POT GOLD,0,174.64
60665,60665110201,ESTEEM,ESTEEM V4214 ART FLOWER W/POT GOLD,0,297.5
60666,60666105191,ESTEEM,ESTEEM V4215 ART FLOWER W/POT W/POT GLASS,0,158.12
60666,60666110201,ESTEEM,ESTEEM V4215 ART FLOWER W/POT W/POT GLASS,0,247.5
60667,60667105191,ESTEEM,ESTEEM V4218 POTTER STONE CYLINDER,0,126.56
60668,60668105191,ESTEEM,ESTEEM V4219 POTTER STONE BOWL,0,128.8
60669,60669105191,ESTEEM,ESTEEM V4221 POTTER MARBLE RECT,0,128.8
60669,60669110201,ESTEEM,ESTEEM V4221 POTTER MARBLE RECT,0,247.5
60670,60670105191,ESTEEM,ESTEEM V4222 POTTER GREY BOWL TALL,0,126.56
60672,60672105191,ESTEEM,ESTEEM V4230 DIFFUSER POT POURRI,0,220.64
60672,60672110201,ESTEEM,ESTEEM V4230 DIFFUSER POT POURRI,0,375
60673,60673105191,ESTEEM,ESTEEM V4231 DIFFUSER PINK,0,259.84
60673,60673110201,ESTEEM,ESTEEM V4231 DIFFUSER PINK,0,425
60674,60674105191,ESTEEM,ESTEEM V4232 DIFFUSER POT POURRI,0,276.64
60674,60674110201,ESTEEM,ESTEEM V4232 DIFFUSER POT POURRI,0,475
60675,60675105191,ESTEEM,ESTEEM V4233 MORROCCAN TRAY S,0,267.68
60676,60676105191,ESTEEM,ESTEEM V4233 MORROCCAN TRAY L,0,408.8
60677,60677105191,ESTEEM,ESTEEM V4234 CHETTINAD TRAY S,0,197.28
60679,60679105191,ESTEEM,ESTEEM V4235 HIVEMIND TRAY S,0,267.68
60680,60680105191,ESTEEM,ESTEEM V4235 HIVEMIND TRAY L,0,408.8
60681,60681105191,ESTEEM,ESTEEM V4236 FILLIGREE TRAY S,0,267.68
60682,60682105191,ESTEEM,ESTEEM V4236 FILLIGREE TRAY L,0,408.8
60683,60683105191,ESTEEM,ESTEEM V4250 CERAMIC MUG D015,0,47.04
60684,60684105191,ESTEEM,ESTEEM V4251 CERAMIC MUG D670,0,44.8
60685,60685105191,ESTEEM,ESTEEM V4252 CERAMIC MUG D681,0,47.04
60686,60686105191,ESTEEM,ESTEEM V4253 CERAMIC MUG D712,0,47.04
60688,60688105191,ESTEEM,ESTEEM V4255 CERAMIC MUG H552,0,47.04
60689,60689105191,ESTEEM,ESTEEM V4256 CERAMIC MUG H917,0,41.44
60690,60690105191,ESTEEM,ESTEEM V4257 CERAMIC MUG I008,0,41.44
60691,60691105191,ESTEEM,ESTEEM V4258 CERAMIC MUG VD160,0,41.44
60699,60699106192,VINOD,VINOD PLAIN TUSCANY CONTAINER LARGE,0,356.16
60700,60700106192,VINOD,VINOD HOT TIFFIN 3COMP LEAK PROOF,0,800.8
60700,60700108201,VINOD,VINOD HOT TIFFIN 3COMP LEAK PROOF,0,800.8
60700,60700110191,VINOD,VINOD HOT TIFFIN 3COMP LEAK PROOF,0,800.8
60700,60700111211,VINOD,VINOD HOT TIFFIN 3COMP LEAK PROOF,0,1150.24
60700,60700112211,VINOD,VINOD HOT TIFFIN 3COMP LEAK PROOF,0,1150.24
60701,60701102211,VINOD,VINOD PLAIN TUSCANY 2PCS SET SMALL,0,591.36
60701,60701106191,VINOD,VINOD PLAIN TUSCANY 2PCS SET SMALL,0,551.04
60701,60701106201,VINOD,VINOD PLAIN TUSCANY 2PCS SET SMALL,0,551.04
60701,60701107191,VINOD,VINOD PLAIN TUSCANY 2PCS SET SMALL,0,551.04
60701,60701107192,VINOD,VINOD PLAIN TUSCANY 2PCS SET SMALL,0,551.04
60701,60701109191,VINOD,VINOD PLAIN TUSCANY 2PCS SET SMALL,0,551.04
60702,60702102221,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,1350.72
60702,60702106191,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,980
60702,60702106221,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,1300.32
60702,60702107192,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,980
60702,60702108191,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,980
60702,60702108201,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,980
60702,60702109191,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,980
60702,60702111211,VINOD,VINOD HOT TIFFIN 4COMP LEAK PROOF,0,1350.72
60710,60710112242,CELLO,CELLO SNACKO PACK LUNCH BOX,0,176.21
60711,60711101221,N.M,N.M 3MM TABLE RING ROUND 1,0,23.52
60711,60711102211,N.M,N.M 3MM TABLE RING ROUND 1,0,20.16
60711,60711106191,N.M,N.M 3MM TABLE RING ROUND 1,0,17.92
60711,60711109201,N.M,N.M 3MM TABLE RING ROUND 1,0,17.92
60712,60712101221,N.M,N.M 3MM TABLE RING ROUND 2,0,24.64
60712,60712102211,N.M,N.M 3MM TABLE RING ROUND 2,0,21.28
60712,60712106191,N.M,N.M 3MM TABLE RING ROUND 2,0,19.04
60713,60713101221,N.M,N.M 3MM TABLE RING ROUND 3,0,25.76
60713,60713102211,N.M,N.M 3MM TABLE RING ROUND 3,0,22.4
60713,60713106191,N.M,N.M 3MM TABLE RING ROUND 3,0,20.16
60714,60714106191,N.M,N.M 4MM SQUARE TABLE RING 1,0,35.84
60714,60714109201,N.M,N.M 4MM SQUARE TABLE RING 1,0,37.52
60715,60715106191,N.M,N.M 4MM SQUARE TABLE RING 2,0,36.96
60715,60715110211,N.M,N.M 4MM SQUARE TABLE RING 2,0,43.68
60715,60715112221,N.M,N.M 4MM SQUARE TABLE RING 2,0,47.04
60716,60716106191,N.M,N.M 4MM SQUARE TABLE RING 3,0,38.08
60716,60716109201,N.M,N.M 4MM SQUARE TABLE RING 3,0,39.76
60717,60717106191,N.M,N.M NOVA TOMATO KNIFE NEW,0,47.04
60718,60718106191,N.M,N.M SHARPEDGE PREMIUM PEELING KNIFE,0,20.16
60719,60719102211,N.M,N.M WOODEN HD JARA 16,0,106.4
60719,60719106191,N.M,N.M WOODEN HD JARA 16,0,134.4
60719,60719109201,N.M,N.M WOODEN HD JARA 16,0,145.6
60720,60720106191,N.M,N.M BROWN HD JARA 14,0,67.2
60721,60721106191,N.M,N.M STEEL H HEAVY SKIMMER ZARA 14,0,134.4
60721,60721109201,N.M,N.M STEEL H HEAVY SKIMMER ZARA 14,0,156.8
60722,60722106191,N.M,N.M SS ZARA HEAVY SQ HD 14,0,134.4
60723,60723106191,N.M,N.M WOODEN SPOONS 1,0,40.32
60724,60724106191,N.M,N.M WOODEN SPOONS 2,0,47.04
60725,60725106191,N.M,N.M WOODEN SPOONS 3,0,53.76
60726,60726106191,N.M,N.M SS SCOOP 2*1,0,40.32
60726,60726107234,N.M,N.M SS SCOOP 2*1,0,50.4
60727,60727106191,N.M,N.M PIPE HANDLE WHISK 1,0,39.2
60727,60727112221,N.M,N.M PIPE HANDLE WHISK 1,0,40.32
60728,60728105241,N.M,N.M PIPE HANDLE WHISK 3,0,53.76
60728,60728106191,N.M,N.M PIPE HANDLE WHISK 3,0,61.6
60728,60728112221,N.M,N.M PIPE HANDLE WHISK 3,0,53.76
60729,60729106191,N.M,N.M SS FOLDING CHALNI 2JALI NO8,0,199.92
60730,60730106191,N.M,N.M SS FOLDING CHALNI 2JALI NO9,0,258.72
60731,60731106191,N.M,N.M SS FOLDING CHALNI 2JALI NO10,0,313.6
60742,60742106191,N.M,N.M ALUMINIUM KADAI NO1,0,162.01
60742,60742107234,N.M,N.M ALUMINIUM KADAI NO1,1,157.36
60742,60742110211,N.M,N.M ALUMINIUM KADAI NO1,0,289.71
60743,60743106191,N.M,N.M ALUMINIUM KADAI NO2,0,216.01
60743,60743107234,N.M,N.M ALUMINIUM KADAI NO2,0,168
60743,60743110211,N.M,N.M ALUMINIUM KADAI NO2,0,335.64
60744,60744106191,N.M,N.M ALUMINIUM KADAI NO3,0,302.41
60744,60744107234,N.M,N.M ALUMINIUM KADAI NO3,0,179.2
60744,60744110211,N.M,N.M ALUMINIUM KADAI NO3,0,376.92
60745,60745106191,N.M,N.M ALUMINIUM KADAI NO4,0,399.62
60745,60745110211,N.M,N.M ALUMINIUM KADAI NO4,0,424.93
60762,60762106191,N.M,N.M KULFI MOULD NO1,0,20.16
60763,60763106191,N.M,N.M KULFI MOULD NO2,0,22.4
60764,60764106191,N.M,N.M KULFI MOULD NO3,0,25.76
60766,60766106191,MAHEK,MAHEK 4WALLED PYRAMID GRATER SMALL,0,96.32
60766,60766106201,MAHEK,MAHEK 4WALLED PYRAMID GRATER SMALL,0,110.77
60766,60766108211,MAHEK,MAHEK 4WALLED PYRAMID GRATER SMALL,0,110.77
60766,60766109191,MAHEK,MAHEK 4WALLED PYRAMID GRATER SMALL,0,96.32
60767,60767104221,MAHEK,MAHEK DELUXE COCKTAIL SHAKER 500ML,0,298.59
60767,60767106191,MAHEK,MAHEK DELUXE COCKTAIL SHAKER 500ML,0,183.01
60767,60767106201,MAHEK,MAHEK DELUXE COCKTAIL SHAKER 500ML,0,233.58
60767,60767108211,MAHEK,MAHEK DELUXE COCKTAIL SHAKER 500ML,0,233.58
60767,60767109191,MAHEK,MAHEK DELUXE COCKTAIL SHAKER 500ML,0,183.01
60768,60768101211,MAXINOX,MAXINOX DIP DIP OIL LADLE 01,0,36.6
60768,60768106191,MAXINOX,MAXINOX DIP DIP OIL LADLE 01,0,32.75
60768,60768106201,MAXINOX,MAXINOX DIP DIP OIL LADLE 01,0,36.6
60768,60768108211,MAXINOX,MAXINOX DIP DIP OIL LADLE 01,0,36.6
60769,60769106191,MAXINOX,MAXINOX DIP DIP OIL LADLE 02,0,40.94
60769,60769108211,MAXINOX,MAXINOX DIP DIP OIL LADLE 02,0,45.27
60770,60770106191,MAXINOX,MAXINOX DIP DIP OIL LADLE 03,0,50.57
60770,60770108211,MAXINOX,MAXINOX DIP DIP OIL LADLE 03,2,56.83
60770,60770109191,MAXINOX,MAXINOX DIP DIP OIL LADLE 03,0,50.57
60771,60771106191,MAHEK,MAHEK DOUBLE WALLED ICE BUCKET 1LIT,0,414.18
60771,60771109191,MAHEK,MAHEK DOUBLE WALLED ICE BUCKET 1LIT,0,414.18
60772,60772101211,MAHEK,MAHEK FLARE LADLE 01,0,45.27
60772,60772104221,MAHEK,MAHEK FLARE LADLE 01,0,57.79
60772,60772106191,MAHEK,MAHEK FLARE LADLE 01,0,40.94
60772,60772106201,MAHEK,MAHEK FLARE LADLE 01,0,45.27
60772,60772108211,MAHEK,MAHEK FLARE LADLE 01,0,45.27
60772,60772109191,MAHEK,MAHEK FLARE LADLE 01,0,40.94
60773,60773101211,MAHEK,MAHEK FLARE LADLE 07,5,104.99
60773,60773106191,MAHEK,MAHEK FLARE LADLE 07,0,93.91
60774,60774101211,MAHEK,MAHEK FLARE LADLE 08,8,141.59
60774,60774106191,MAHEK,MAHEK FLARE LADLE 08,0,127.62
60774,60774106192,MAHEK,MAHEK FLARE LADLE 08,0,127.62
60775,60775101211,MAHEK,MAHEK FLAT TURNER 0,0,49.12
60775,60775104221,MAHEK,MAHEK FLAT TURNER 0,0,62.61
60775,60775106191,MAHEK,MAHEK FLAT TURNER 0,0,44.31
60775,60775106201,MAHEK,MAHEK FLAT TURNER 0,0,49.12
60775,60775109191,MAHEK,MAHEK FLAT TURNER 0,0,44.31
60776,60776101211,MAHEK,MAHEK FLAT TURNER 04,0,59.72
60776,60776104221,MAHEK,MAHEK FLAT TURNER 04,0,77.06
60776,60776106191,MAHEK,MAHEK FLAT TURNER 04,0,53.46
60776,60776106201,MAHEK,MAHEK FLAT TURNER 04,0,59.72
60776,60776109191,MAHEK,MAHEK FLAT TURNER 04,0,53.46
60777,60777104221,MAHEK,MAHEK OVAL LADLE 02,0,52.01
60777,60777106191,MAHEK,MAHEK OVAL LADLE 02,0,36.12
60777,60777106201,MAHEK,MAHEK OVAL LADLE 02,0,40.45
60777,60777109191,MAHEK,MAHEK OVAL LADLE 02,0,36.12
60778,60778104221,MAHEK,MAHEK OVAL LADLE 03,0,63.57
60778,60778106191,MAHEK,MAHEK OVAL LADLE 03,0,44.31
60778,60778106201,MAHEK,MAHEK OVAL LADLE 03,0,49.12
60778,60778109191,MAHEK,MAHEK OVAL LADLE 03,0,44.31
60779,60779104221,MAHEK,MAHEK OVAL LADLE 05,0,89.58
60779,60779106191,MAHEK,MAHEK OVAL LADLE 05,0,62.61
60779,60779106201,MAHEK,MAHEK OVAL LADLE 05,0,69.35
60779,60779109191,MAHEK,MAHEK OVAL LADLE 05,0,62.61
60780,60780101211,MAHEK,MAHEK PANJA LADLE 01,0,56.35
60780,60780104221,MAHEK,MAHEK PANJA LADLE 01,0,71.28
60780,60780106191,MAHEK,MAHEK PANJA LADLE 01,0,50.57
60780,60780106201,MAHEK,MAHEK PANJA LADLE 01,0,56.35
60780,60780109191,MAHEK,MAHEK PANJA LADLE 01,0,50.57
60781,60781106191,MAHEK,MAHEK PANJA LADLE 04,0,70.8
60781,60781106201,MAHEK,MAHEK PANJA LADLE 04,0,78.98
60781,60781108211,MAHEK,MAHEK PANJA LADLE 04,0,78.98
60782,60782101211,MAHEK,MAHEK RICE SPOON 02,0,65.5
60782,60782106191,MAHEK,MAHEK RICE SPOON 02,0,58.76
60782,60782106201,MAHEK,MAHEK RICE SPOON 02,0,65.5
60783,60783101211,MAHEK,MAHEK RICE SPOON 03,4,69.35
60783,60783106191,MAHEK,MAHEK RICE SPOON 03,0,62.61
60783,60783106201,MAHEK,MAHEK RICE SPOON 03,0,69.35
60784,60784101211,MAHEK,MAHEK RICE SPOON 04,11,78.98
60784,60784106191,MAHEK,MAHEK RICE SPOON 04,0,70.8
60785,60785101211,MAHEK,MAHEK ROTI TURNER 01,0,65.5
60785,60785106191,MAHEK,MAHEK ROTI TURNER 01,0,58.76
60785,60785106201,MAHEK,MAHEK ROTI TURNER 01,0,65.5
60786,60786101211,MAHEK,MAHEK ROTI TURNER 02,0,69.35
60786,60786104221,MAHEK,MAHEK ROTI TURNER 02,0,91.5
60786,60786106191,MAHEK,MAHEK ROTI TURNER 02,0,62.61
60786,60786106201,MAHEK,MAHEK ROTI TURNER 02,0,69.35
60787,60787101211,MAXINOX,MAXINOX SERVING TONGS SLOTTED ENDS,0,69.35
60787,60787106191,MAXINOX,MAXINOX SERVING TONGS SLOTTED ENDS,0,60.2
60787,60787106201,MAXINOX,MAXINOX SERVING TONGS SLOTTED ENDS,0,69.35
60787,60787108211,MAXINOX,MAXINOX SERVING TONGS SLOTTED ENDS,0,69.35
60787,60787109191,MAXINOX,MAXINOX SERVING TONGS SLOTTED ENDS,0,60.2
60788,60788101211,MAHEK,MAHEK SKIMMER LADLE 06,0,102.1
60788,60788106191,MAHEK,MAHEK SKIMMER LADLE 06,0,91.5
60788,60788106201,MAHEK,MAHEK SKIMMER LADLE 06,0,102.1
60789,60789101211,MAHEK,MAHEK SKIMMER LADLE 07,0,115.58
60789,60789106191,MAHEK,MAHEK SKIMMER LADLE 07,0,103.54
60789,60789106201,MAHEK,MAHEK SKIMMER LADLE 07,0,115.58
60790,60790106191,MAHEK,MAHEK SS FLAT GRATER 01,0,96.32
